br_id;brand;art;orgnl;orgnl_id;name;cross;quant;price
01-00006561;MSG;ME006;MERCEDES-BENZ;"A0024668401 ; A0024668301 ; A0024663001 ; A0024662501 ; A0024662901 ; A0034664601 ; A0024662101 ; A002466290180 ; A002466300180 ; A0024660901 ; A0024668001 ; a0024667901 ; A0024664401 ; A0024664201 ; A0024662701";Насос ГУР новый MERCEDES C W 202 1993-2000,MERCEDES C W 203 2000-2007,MERCEDES E W 210 1995-2002;"0146310008 ; 27876 ; 401309 ; BMR60Z ; V30-1840 ; 04.13.0086 ; 2838401 ; 53815 ; JPR206 ; SP3315 ; DSP2901 ; PI0839 ; 8001851 ; P1032HG ; 541006210 ; 541015110 ; JPR503 ; 2838801 ; 541019310 ; P1615 ; 541005810 ; S5050014 ; KS00000524 ; MGP-1584 ; KS00000587 ; 24P0111 ; 27881";9;3 555,00
01-00006557;MSG;ME002;MERCEDES-BENZ;"A0034660701 ; A0024661001 ; A0024660701 ; A0024662601 ; A002466100180 ; A002466220180";Насос ГУР новый MERCEDES C W 202 1993-2000,MERCEDES Sprinter W905 1998-2002,MERCEDES Vito W938 1;"0146310002 ; 0346310004 ; 04.13.0087 ; 07B751D ; 15-0261 ; 27851 ; 27880 ; 401310 ; 54074 ; 715.520.261 ; BMR58L ; BMR59Z ; BMR61Z ; JPR161 ; SP3221 ; V30-0231 ; 975115 ; 24P0099 ; 2761901 ; 7691900506 ; JPR160 ; 32-89506 ; PI0308 ; 1345100200 ; 2856001 ; XLP2601 ; KS01000558 ; 5420035100 ; 1359000 ; HPS02043 ; S5050002 ; S5050017 ; RD.3211JPR161 ; MGP-1401 ; 3040-1902 ; 50046601 ; MGP-1405 ; 0035533SX ; BSG60355002 ; KS00000588 ; PR3040-1902";6;3 349,00
01-00006558;MSG;ME003;MERCEDES-BENZ;"A0024661201 ; A0054661701 ; A0044667901 ; A0024669901 ; A0054665801 ; a0024664601 ; A0044667601 ; A0044667701 ; A0024668201 ; A0024663701 ; A0044661401";Насос ГУР новый MERCEDES C W 203 2000-2007,MERCEDES E W 210 1995-2002,MERCEDES E W 211 2002-2009;"0146310005 ; 04.13.0102 ; 04.52.0102 ; 1345101209 ; 2838001 ; 53966 ; 715.520.341 ; SP3466 ; V30-0192 ; 24P0053 ; 00-35532-SX ; 851523608 ; jpr781 ; JPR496 ; DSP979 ; 55.0979 ; 15-0822 ; 715.520.822 ; 7692955518 ; 8001672 ; PPS035 ; 7692955509 ; 7693955203 ; 7691955501 ; P1601 ; 975125 ; 0036173SX ; KS00000634 ; KS00000628 ; KS00000637 ; MGP-1407 ; P1029HG ; P1029 ; 24P0039 ; 55.0981 ; S5050015";11;3 792,00
01-00006559;MSG;ME004;MERCEDES-BENZ;"A0024669301 ; A0024669401 ; A0024668901 ; A0024669101 ; A0024667001 ; A0024666901 ; A002466910180 ; A002466700180 ; A0044661201 ; a0034660001 ; A0034660101 ; A0034610101 ; A003466000180";Насос ГУР новый MERCEDES C W 203 2000-2007,MERCEDES E W 210 1995-2002,MERCEDES E W 211 2002-2009;"0146310000 ; 04.13.0090 ; 07B750 ; 27841 ; BMR65Z ; JPR562 ; 04.13.0096 ; 1345100509 ; 27889 ; 2838901 ; 28389 ; 54235 ; SP3677 ; 55.1011 ; 55.1032 ; JPR508 ; 541018910 ; 55.1975 ; 07B754L ; 07B754 ; 7692955514 ; 2855901 ; 7692955513 ; 7692955519 ; 55.1030 ; BMR67L ; 541020210 ; 2839201 ; 7692955511 ; S5050004 ; MGP-2003 ; MGP-2005 ; MGP-2121 ; P1367HG ; P1367 ; KS01000596 ; KS01000595";14;3 521,00
01-00006564;MSG;ME009;MERCEDES-BENZ;"A9014660301 ; A2104660301 ; A4604660301 ; A2104661301 ; A2104662601 ; A2104662001 ; A1404661401 ; A2104661901 ; A210466130180 ; A140466140180 ; A2104660401 ; A2104660101 ; A4604660101 ; A1404666001 ; A2104661201 ; A1404661901 ; A2104660201 ; A4604660001 ; A460466010180";Насос ГУР новый MERCEDES Sprinter W904 1995-1998 Металлический бачок, большие резьбы;"04.48.0130 ; 15-0148 ; 715.520.148 ; V30-0232 ; 04.48.0138 ; 53814 ; SP3314 ; 04.48.0141 ; 2840801 ; 28408 ; 851523659 ; PI0848 ; SP3561 ; 7852633501 ; 541007110 ; 7683900520 ; 541003710 ; 2855401 ; 303023M ; 7682900503 ; P1232HG ; P1232 ; JPR175 ; JPR316 ; 7683900506 ; 541004010";1;6 095,00
01-00006594;MSG;ME042;MERCEDES-BENZ;"A0034669301 ; A003466930180 ; A0064663201 ; A006466320180 ; A0064668401 ; A006466840180 ; A006466310180 ; A0064663101 ; A0054660101 ; A0054668801 ; A0044668201";Насос ГУР новый MERCEDES-BENZ CLK 05-09,CLK  05-10,GL-CLASS 06-09,M-CLASS 05-09,MERCE VIANO (W63;"54392 ; 8001624 ; SP3800 ; 7692955542 ; 7693.955.290 ; DSP1893 ; QSRPA439 ; SP85062 ; 7693.955.289 ; 7693955229 ; 7691332157 ; 7693.955.242 ; P1609Y ; jpr860 ; S5050023 ; S5050025 ; KS01000603 ; P1089HG ; P1089 ; 24P0053";5;5 621,00
01-00055162;MSG;ME052;MERCEDES-BENZ;"A0044668301 ; A004466830180 ; A0044668901";Насос ГУР новый MERCEDES-BENZ GL-CLASS 06-09,M-CLASS 05-09,R-CLASS 06-;"07B1034 ; 7693955229 ; PI1063 ; KS00000688 ; 04.13.0081-2";1;6 501,00
01-00006563;MSG;ME008;MERCEDES-BENZ;"A1244602380 ; A2014601180 ; A2014601280 ; A1244600980 ; A1244600280 ; A124460028080 ; A1244600680 ; A124460068080 ; A1244601780 ; A124460178080 ; A1244600880 ; A1264603580 ; A1244601180 ; A2014601780 ; A2014601880 ; A1244601880 ; A2014602480";Насос ГУР новый MERCEDES-BENZ KOMBI (S124) 1985-1993,MERCEDES-BENZ (W124) 1984-1993;"04.48.0115 ; 07B470 ; BMR70Z ; 04.47.0115 ; 7682.900.108 ; 04.48.0121 ; 32-89520 ; 541000910 ; BMR66Z ; PI0500 ; QSRPA193 ; SP3471 ; 541001110 ; 7682900110 ; 55.0980 ; JPR201";1;6 095,00
01-00029242;MSG;ME043;MERCEDES-BENZ;"A0064661701 ; a0064667801 ; A006466170180 ; A6466780180";Насос ГУР новый MERCEDES-BENZ SPRINTER  06-;"02.37.092 ; 07B1031 ; 52610 ; SP85479 ; 7693900511 ; 7693900525 ; 8002216 ; 303022 ; P1639Y ; S5050022 ; P1203HG";4;7 585,00
01-00006556;MSG;ME001;MERCEDES-BENZ;"A0024661101 ; A0024664901 ; A002466110180 ; A002466490180 ; A0024665201 ; A002466520180 ; A0024662301";Насос ГУР новый MERCEDES-BENZ V-CLASS (638/2) 96-03,VITO (638) 96-03;"27896 ; 8001621 ; PPS040 ; 7692.955.505 ; SP3607 ; P1088HG ; 24P0051 ; QSRPA391 ; JPR567 ; DSP1010 ; 04.52.0085 ; 27890 ; JPR495 ; 541005510 ; PI0844 ; 541006310 ; 541008010 ; 15-0159 ; 0346310005 ; 715.520.159 ; 04.13.0085 ; 7696974122 ; 5270739 ; 1351060 ; RD.3211JPR567 ; MGP-2002";8;2 925,00
01-00000040;MSG;ME050;MERCEDES-BENZ;"A0024665101 ; A0024664801";Насос ГУР новый MERCEDES-BENZ V-CLASS 96-03,VITO 96-03,VITO  97-03;"04.52.0083-1 ; 15-0263 ; DSP975 ; JPR500 ; SP8975 ; 32-89590 ; QSRPA180 ; 32-89566 ; 32-89621 ; 55.0975 ; 715.520.263 ; 7690955106";1;4 131,00
01-00006593;MSG;ME041;MERCEDES-BENZ;A0064666601;Насос ГУР новый MERCEDES-BENZ VIANO (W639) 10-,VITO / MIXTO  (W639) 2010-;"SP3963 ; 7693900524 ; P1637Y ; 7693900525 ; KS00000663";2;7 839,00
01-00029491;MSG;MT035;MITSUBISHI;MN101061;Насос ГУР новый MITSUBISHI GALANT 2006-,ECLIPSE 2006-;MT035;2;6 569,00
01-00028677;MSG;MT031;MITSUBISHI;MR995026;Насос ГУР новый MITSUBISHI L200 05-,L200  SPORTERO 05- ,MITSUBISHI PAJERO/MONTERO SPORT05-;"MT031 ; 313004M";1;5 418,00
01-00006597;MSG;MT003;MITSUBISHI;"MN100102 ; MN184070 ; MN184074 ; 4450A008 ; 4450A025 ; MR554139 ; mn184072 ; MR491368 ; 4450A163";Насос ГУР новый MITSUBISHI LANCER (CS_W) 03-07,LANCER седан (CS_A) 03-,OUTLANDER I (CU_W) 03-06;"SP85284 ; MT003 ; 27P0053 ; P1042HG";1;4 673,00
01-00006605;MSG;MT016;"CITROEN ; MITSUBISHI ; PEUGEOT";"4450A107 ; 4450A260 ; 4007TK";Насос ГУР новый MITSUBISHI LANCER 2008-,OUTLANDER 2006-, PEUGEOT 4007 2007-, CITROEN C-CROSSER;"MT016 ; P1703 ; P1041HG ; 27P0046";3;4 876,00
01-00000028;MSG;SU013;"MITSUBISHI ; SUBARU";"34430AG011 ; 34430AG0119L ; 34430-AG010 ; 34430AE082 ; MR554841 ; 34430-SC011";"Насос ГУР новый MITSUBISHI LANCER IX (CS_A) 06-,LANCER 04-;SUBARU LEGACY 03-09";"04.94.0395-2 ; SP85285";2;6 569,00
01-00006600;MSG;MT006;MITSUBISHI;"MN184075 ; MN403656 ; MR403656";Насос ГУР новый MITSUBISHI LANCER(CS_W) 03-08,LANCER (CS_A) 03-;"SP85283 ; 27P0019 ; P1040HG ; 313003M ; P1701 ; DSP2312";10;4 147,00
01-00006617;MSG;MT028;MITSUBISHI;"MR418626 ; MR319542 ; MR418625 ; MR448506";Насос ГУР новый MITSUBISHI Montero 1999-2009,MITSUBISHI Pajero Sport 1998-2006;"SP85224 ; P1260HG ; P1260";3;4 537,00
01-00008747;MSG;MT009;MITSUBISHI;"MN100472 ; 4450A162";Насос ГУР новый MITSUBISHI OUTLANDER 2003-2006;"DSP2317 ; P1267 ; P1267HG";2;4 944,00
01-00006616;MSG;MT027;MITSUBISHI;"MR223480 ; MR491774";Насос ГУР новый MITSUBISHI PAJERO III 00-06,PAJERO III Canvas To 01-06;"04.94.0375 ; DSP1443 ; SP85205 ; 15-0329 ; 715.520.329 ; P1322HG ; P1322";1;10 700,00
01-00009914;MSG;MT010;MITSUBISHI;MR418566;Насос ГУР новый MITSUBISHI PAJERO III 2000-2007;"DSP5458 ; P1257HG ; P1257";1;7 043,00
01-00006610;MSG;MT021;MITSUBISHI;"4450A157 ; 4450A158 ; 4450A071";Насос ГУР новый MITSUBISHI PAJERO IV 07-;MT021;2;5 350,00
01-00009915;MSG;MT014;MITSUBISHI;MR448507;Насос ГУР новый MITSUBISHI Pajero Sport 98-06,MITSUBISHI L 200 96-07;"04.75.1650-1 ; 07B983";1;4 740,00
01-00006628;MSG;NI010;NISSAN;"49110-AV700 ; 49110-BA00A ; 49110-BA00C ; 49110-BM701 ; 49110-BM702 ; 49110-BN00A ; 49110-BN00C ; 49110-9F600 ; 49110BU000 ; 491105M000 ; 491105M400 ; 49110-5M010 ; 491104M400 ; 491105M700 ; 491106N000";Насос ГУР новый NISSAN ALMERA II (N16) 00-,ALMERA II Hatchback (N16) 00-,PRIMERA (P12) 02-;"SP81329 ; DSP910 ; SP8910 ; 2865701 ; 15-0314 ; 7613955144 ; JPR694 ; 2865801 ; P1044HG ; 7613955110 ; RU491M400N ; AS3307 ; P1001 ; KS01000049 ; 29P0028 ; JPR797";16;4 402,00
01-00006687;MSG;OP031;OPEL;"4405479 ; 8200024778 ; 7700875707 ; 7700417137 ; 7700431285 ; 4402668 ; 4414166 ; 5948064 ; 8201183788 ; 491100092R ; 6001546109 ; 4418898 ; 7700417957A ; 8201170707 ; 8200374085 ; 8200222586 ; 4408222 ; 7700437180 ; 7700437178 ; 7700431713 ; 9509123 ; 491105423R ; 7700426719 ; 26146338 ; 77000823794B ; 7700420305A ; 26081335 ; 7700431283 ; 93859899 ; 9812612280 ; 8200319066 ; 8200838037";Насос ГУР новый NISSAN INTERSTAR 02-,NISSAN INTERSTAR 02-09, NISSAN PPRIMASTAR 02-,OPEL COMBO 93;"04.07.0102 ; 27122 ; 54228 ; SP3632 ; SP81506 ; SP4009 ; 30400601 ; BRN51S ; dsp725 ; DSP721 ; 26081479RS ; P1902 ; P1902A ; 7074001 ; S5060003 ; S5060007 ; S5060009 ; RD.3211JPR369 ; RD.3211JPR911 ; 55.2105 ; P1053HG ; 31P0151";1;3 014,00
01-00006663;MSG;OP006;"CITROEN ; DACIA ; NISSAN ; OPEL ; RENAULT";"4405479 ; 7700417137 ; 7700823737 ; 7700437081 ; 7700840805C ; 7700875707 ; 8200096704 ; 8200100082 ; 8200024778 ; 6006003645 ; 4402668 ; 4414166 ; 5948064 ; 7700417957 ; 7700431532 ; 7700840805D ; 770823794E ; 8200001981 ; 8200712890 ; 491100699R ; 7700413838 ; 7701055798 ; 8200054529 ; 8200073721 ; 8200130165 ; 9640485880 ; 9644538980 ; 6001546109 ; 491102886r ; 948066 ; 8200711377 ; 4911000QAG ; 4911000Q0D ; 4911000Q1A ; 8200888510 ; 4408200 ; 491105879R ; 491104521R ; 90329438 ; 7700823738 ; 93175602 ; 491100980R ; 9116807 ; 491100219R ; 95509206 ; 4911000Q2L ; 93861732";Насос ГУР новый NISSAN Interstar 2002-,NISSAN Interstar 2002-2009,NISSAN Primastar 2002-,OPEL Co;"04.07.0102 ; 07B458 ; 27109 ; 27120 ; 27122 ; 30619 ; 54228 ; 55.0719 ; 55.0723 ; 700755 ; 7074005 ; BRN57S ; JPR146 ; JPR396 ; SP3632 ; 07B475 ; JPR236 ; 04.07.0120 ; P1054HG ; 8001732 ; 3040-0480 ; 5960.000.017 ; JPR136 ; 8001737 ; op006 ; SP3637 ; jpr589 ; 851525628 ; S5060012 ; S5060015 ; RD.3211JPR396 ; 55.2105 ; MGP-1273 ; MGP-2128 ; MGP-2129 ; MGP-2131 ; MGP-2132";29;2 895,00
01-00006675;MSG;OP019;"NISSAN ; OPEL ; RENAULT";"4405479 ; 8200024738 ; 91166807 ; 8300024778 ; 8200712890";Насос ГУР новый NISSAN Interstar 2002-,NISSAN Interstar 2002-2009,NISSAN Primastar 2002-,OPEL Co;"04.07.0100-9 ; 07B475C-1 ; 27132 ; BRN57S ; JPR396 ; dsp1228 ; DSP428 ; 7074002 ; S5060013 ; PI1089 ; 55.0748 ; SP81119";2;3 454,00
01-00006642;MSG;NI028;"NISSAN ; RENAULT";"49110-CB000 ; 49110-CB00B ; 49100-9Y800 ; 49110-CB00C ; 49110-9Y800 ; 49110-9W100 ; 49110-CA000 ; 49110-CK000 ; 491109Y000 ; 49110-0021R ; 491107Y000";Насос ГУР новый NISSAN MURANO (Z50) 03-,TEANA I (J31) 03-08;"04.75.0108-1 ; 15-1355 ; 715521355 ; 312004M ; RU4919W1N ; AS3308 ; P1009A ; P1016 ; P1009 ; SP4030";10;4 266,00
01-00006647;MSG;NI033;NISSAN;"49110-1AA0A ; 49110-1AA0C";Насос ГУР новый NISSAN MURANO (Z51) 08-,TEANA II (J32) 08-;"DSP1918 ; SP85376 ; P1010";4;4 266,00
01-00006656;MSG;NI042;NISSAN;49110-1AT0A;Насос ГУР новый NISSAN Murano Z51 2008-, NISSAN Teana 2008-;"SP85377 ; DSP1919 ; 15-1465 ; 715521465";15;3 995,00
01-00008760;MSG;RE006;"NISSAN ; OPEL ; RENAULT";"8200763524 ; 491100100R ; 491109718R ; 49110-00Q3G ; 4408397";"Насос ГУР новый NISSAN NV400 11-;OPEL MOVANO B 10-";DSP2337;1;6 772,00
01-00008754;MSG;NI043;NISSAN;"49110-9Y600 ; 49110CN000 ; 49110CN00B ; 49110-JC20A ; 49110-BA01C ; 49110-BA01A ; 491102NA00 ; 49110AV710";Насос ГУР новый NISSAN PRIMERA (P12) 02-,PRIMERA Hatchback (P12) 02-,PRIMERA универсал (WP12) 02;"04.88.0225-1 ; 15-1189 ; 715521189 ; 7613955133 ; sp3692";1;5 011,00
01-00006622;MSG;NI003;NISSAN;"49110-8H305 ; 49110-8H30B ; 49110-CN00C";Насос ГУР новый NISSAN PRIMERA (P12) 2002-,NISSA X-TRAIL (T30) 2001-;"DSP866 ; SP8866 ; 04.88.0225-1 ; 54287 ; 851514607 ; SP81330 ; P1045HG";2;4 131,00
01-00006357;MSG;DA001;OPEL;"0948028 ; 0948038 ; 5948020 ; 90469202 ; 90325699 ; R1700007 ; 93175553";Насос ГУР новый OPEL ASTRA F 1991-1998, VECTRA A 1988-1995;"04.05.0603 ; 27700 ; S5055002 ; 55.0380 ; P1052HG ; 31P0031";2;3 251,00
01-00006659;MSG;OP002;OPEL;"0948025 ; 5948016 ; 90295552 ; 90392912 ; 948025 ; 948037 ; 5948041 ; 0948037 ; 90281879 ; 0948035 ; 5948014 ; 90352753 ; 90350605 ; 8251726 ; 90992912 ; 0948027";Насос ГУР новый OPEL ASTRA F 92-98, OPEL FRONTERA A 92-98, OPEL KADETT 85-93, OPEL OMEGA A 87-94;"04.05.0100-3 ; 15-0078 ; 27706 ; 53506 ; 6146310009 ; 715.520.078 ; BGM57S ; SP3006 ; JPR101 ; P1051HG ; 1245100100 ; 1245100300 ; RD.3211JPR101 ; S5055004 ; MGP-1378 ; MGP-1381 ; MGP-1384 ; MGP-1388 ; MGP-1389 ; MGP-1391 ; 55.0250 ; 31P0017 ; 3040-3860";2;3 047,00
01-00006665;MSG;OP009;OPEL;"948230 ; 0948230 ; 0948108 ; 13309336 ; 13273784";Насос ГУР новый OPEL INSIGNIA 08-,INSIGNIA Sports Tour 08-,INSIGNIA седан 08-;"15-1019 ; 715521019 ; DSP1648 ; QSRPA993 ; SP85232 ; 948228";1;5 824,00
01-00006662;MSG;OP005;OPEL;"0948055 ; 0948049 ; 5948035 ; 90466999 ; 93175570 ; R1700022";Насос ГУР новый OPEL OMEGA B (25_, 26_, 27_) 94-03,OMEGA B универсал (21_, 22_, 23_) 94-03;"04.07.0160 ; 07B459 ; 6146310012";1;3 251,00
01-00006664;MSG;OP007;OPEL;"0948049 ; 5948035 ; 5948048 ; 26025012 ; 90409232 ; 90543246 ; 93175585";Насос ГУР новый OPEL OMEGA B (25_, 26_, 27_) 94-03,OMEGA B универсал (21_, 22_, 23_) 94-03,SINTR;"04.07.0140-2 ; 53665 ; 55.0490 ; 6146310012 ; DSP414 ; DSP490R ; JPR142 ; QSRPA31 ; SP3165 ; SP8414 ; JPR139 ; S5055006 ; MGP-1392";1;3 251,00
01-00006660;MSG;OP003;OPEL;"0948085 ; 90495960 ; 90576809 ; 90501830 ; 9129098 ; 0948063 ; 5948028 ; 90501831";Насос ГУР новый OPEL Vectra B 1996-2002;"53514 ; 6146310005 ; 1245100500 ; JPR193 ; P1074HG ; 31P0059 ; S5055008 ; jpr143 ; JPR195 ; 304006 ; 55.0850 ; MGP-1400 ; P1074 ; PPS023 ; 7076017";3;3 725,00
01-00006688;MSG;PE001;"CITROEN ; PEUGEOT";"4007.V6 ; 4007.WP ; 4007.5E ; 4007.HY ; 9631411680 ; 9634816080 ; 4007EF ; 4007HY ; 4007LP ; 4007.LL ; 4007.LN ; 40071C ; 9638931980 ; 9639108780 ; 9644878380 ; 9662128780 ; 9686525480";Насос ГУР новый PEUGE PARTNER 99-,CITRO BERLINGO 99-,CITRO XSARA 98-05,PEUGE 206 98-;"04.05.0405 ; 07B494DA ; 54250 ; BPG50S ; BPG51S ; SP3653 ; 04.07.0282 ; 07B495DA ; 15-0231 ; 54042 ; 715.520.231 ; BSG70-355-001 ; JPR526 ; SP3599 ; SP81264 ; BPG82S ; 8001726 ; 305009 ; 305009HQ ; S5023002 ; MGP-1221 ; P1075HG ; P1075 ; 51P0008 ; 26069779";8;3 860,00
01-00006710;MSG;PE023;"PEUGEOT ; RENAULT";"4007R0 ; 9618394580 ; 9626095180 ; 4007CZ ; 40078A ; 9640485880 ; 4007.R7 ; 9644538980";Насос ГУР новый Peugeot 406 1995-2004, Peugeot 607 2000-, Renault Laguna 2001;"04.07.0110 ; 07B475SC ; 15-0185 ; 53737 ; 55.5007 ; 7070033 ; 715.520.185 ; BPG54S ; SP3237 ; S5030005";2;3 725,00
01-00006718;MSG;PE031;PEUGEOT;"4007.8E ; 9640830480 ; 4007n2 ; 9624659680";Насос ГУР новый PEUGEOT 406 99-04,406 Break 99-04,406 купе 99-04;"04.13.0042-3 ; 54344 ; 851528625 ; SP3602 ; 7692955118 ; 7617955505 ; 305004";2;3 589,00
01-00006739;MSG;RE001;"RENAULT ; VOLVO";"7700417308 ; 7700415198 ; 7700419156 ; 7700872160 ; 26041434 ; 7700437181 ; 30803127";"Насос ГУР новый RENAULT ESPACE III 99-02, LAGUNA Grandtour 97-01; VOLVO S40 I 95-03, V40  95-04";"SP81217 ; 26058572 ; RU775710R ; AS3330 ; S5060008 ; P1210HG ; P1210";1;4 402,00
01-00006745;MSG;RE010;RENAULT;"26026915 ; 7700826568D ; 7700900660 ; 7700823735F ; 7700823736 ; 7700823794B ; 7700830787";Насос ГУР новый RENAULT LAGUNA 1993-2001;"04.07.0101 ; 07B475SR ; 15-0146 ; 715.520.146 ; BRN50S ; BRN56S ; BRN74S ; JPR137 ; PPS005 ; S5060001";1;2 980,00
01-00006764;MSG;RE029;"NISSAN ; RENAULT";"49110-000QAK ; 8200193992 ; 491100246R ; 8200193992A ; 4911000QAK";Насос ГУР новый RENAULT Master 1998-2003, RENAULT Master 2003-, NISSAN Interstar 2002-,NISSAN In;"04.11.0102 ; 27131 ; 7691955370 ; JPR658 ; 7691.955.371 ; 7591955329 ; 7691955329 ; 8001531 ; KS01000532 ; P1355HG ; KS00000562";2;3 115,00
01-00006871;MSG;VW002;"SEAT ; SKODA ; VW";"357422155G ; 357422155E ; 030145157D ; 1J0422154C ; 1J0422154D ; 26046395WB ; 27145157 ; 6N0422154 ; 6N0422154A ; 6N0422155E ; 7M0145157MX ; 98VW3A674AA ; 027145157 ; 030145157 ; 1H0422155E";"Насос ГУР новый SEAT ALHAMBRA 96-10;SKODA FELICIA I 95-98;VW CADDY II пикап 96-00";"04.05.0352 ; JPR150 ; 04.05.0391 ; 27831 ; BVW61S ; JPR190 ; V10-7092 ; 04.05.0110 ; 07B564 ; 15-0096 ; 7076021 ; BVW50S ; BVW58S ; JPR314 ; P1035HG ; 53511 ; BVW59S ; SP3011 ; jpr524 ; JPR258 ; S5067004 ; S5095001 ; MGP1002 ; 55.1574 ; 25P0051 ; 30407845 ; 50045615";4;2 756,00
01-00006799;MSG;SU003;SUBARU;"34430FG000 ; 34430fg0009l ; 34430ag040 ; 34430ag041 ; 34430-FG040 ; 34430-AG03B ; 34430AG020 ; 34430AG051";Насос ГУР новый SUBARU IMPREZA 08-,OUTBACK 03-09,FORESTER 07-09;"SP4006 ; P2212 ; P2211 ; P1275HG ; P1275";2;6 907,00
01-00006800;MSG;SU004;SUBARU;"34430-AE04A ; 34430-AE032 ; 34401AE001 ; 34401AE03B ; 34430AE062 ; 34430AE061 ; 34430-AE021 ; 34430-AE033 ; 34401AE003";Насос ГУР новый SUBARU Legacy 98-03,SUBARU Tribeca B9 06-;"P2203 ; P2204";2;7 788,00
01-00006816;MSG;SZ009;SUZUKI;"49100-65D10 ; 4910079k00";Насос ГУР новый SUZUKI GRAND VITARA I (FT, GT) 98-03;"04.94.0403 ; P1267 ; P1267HG";2;8 668,00
01-00006813;MSG;SZ006;SUZUKI;49100-65J00;Насос ГУР новый SUZUKI GRAND VITARA II 05-;"DSP5131 ; SP85131 ; P1057HG";5;4 944,00
01-00006821;MSG;TY001;"LEXUS ; TOYOTA";"44310-02120 ; 44310-05090 ; 44310-06070 ; 44310-06071 ; 44310-33150 ; 44310-33180 ; 44310-35660 ; 44310-48030 ; 44310-28270 ; 44310-42070 ; 44310-05070 ; 44310-07040 ; 4431033170 ; 443100e020 ; 4431006170 ; 44310-06180 ; 4431048070 ; 44310-12530 ; 44320-06080 ; 44310-0G010 ; 44310-06140 ; 4431012540 ; 4431008020 ; 4431048050 ; 4013048050 ; 44310-48050 ; 443100C050 ; 44310-06100 ; 4431035650 ; 44310-0K050 ; 44310-60470 ; 4431006130";Насос ГУР новый TOYOTA AVENSIS 2000-2003, AVENSIS 2003-2008, TOYOT CAMRY 2001-2006,;"SP85105 ; SP3823 ; SP81093 ; P1413A ; P1429 ; P1404 ; S5081001 ; 44P0008 ; P1060HG";11;4 334,00
01-00006839;MSG;TY023;TOYOTA;"44320-20151 ; 44320-20360 ; 44320-20150 ; 44320-20160 ; 4432012061 ; 4432020153 ; 4430212090 ; 44320-12152 ; 44320-12320 ; 44320-20410 ; 4432012151 ; 4432020430 ; 4432020152 ; 44320-20240";Насос ГУР новый TOYOTA Carina 1987-1992,TOYOTA Corona 1983-1987;"55.0874 ; DSP874 ; SP8874 ; P1249 ; 21G60254 ; P1401 ; P1249HG";1;5 214,00
01-00028355;MSG;TY040;TOYOTA;"44310-35750 ; 44310-60580 ; 4431060540";Насос ГУР новый TOYOTA FJ CRUISER USA 11-;TY040;1;8 804,00
01-00006826;MSG;TY006;TOYOTA;"44320-26070 ; 44320-26071 ; 44320-26072 ; 44320-26073 ; 44310-26073 ; 44320-35521 ; 44320-26063 ; 44320-26270 ; 44320-04090 ; 4432026180 ; 44320-26210 ; 4432026074 ; 4432026200 ; 44320-60360";Насос ГУР новый TOYOTA HIACE IV 1995-2006,HIACE SBV IV 1995-2006;"TY006 ; P1248HG ; P1248";1;4 266,00
01-00006850;MSG;TY036;TOYOTA;"44310-0K020 ; 44310-0K040 ; 44310-35690 ; 44310-26390 ; 44310-35610 ; 44310-45690";Насос ГУР новый TOYOTA HILUX 05-,HILUX III пикап 05-,LAND CRUISER 02-10,LAND CRUISER PRADO 02-10;"SP3876 ; SP85355 ; SP85331 ; P1425 ; P1251HG ; P1251";1;4 402,00
01-00006842;MSG;TY027;TOYOTA;"44310-0K010 ; 44310-35710 ; 44310-60560 ; 44310-60561 ; 44310-04100 ; 44310-26370 ; 4431004140 ; 44310-0K030 ; 40130-60560 ; 40130-60561 ; 40130-60562";Насос ГУР новый TOYOTA HILUX 05-,HILUX III пикап 08-,LAND CRUISER 02-10,LAND CRUISER 150 10-;TY027;2;4 876,00
01-00029564;MSG;TY041;TOYOTA;"44310-60551 ; 44310-60550";Насос ГУР новый TOYOTA LAND CRUISER 150 10-;"TY041 ; P1291HG";1;8 126,00
01-00006822;MSG;TY002;TOYOTA;"44320-60171 ; 44320-60170 ; 44320-60220 ; 4432036240";Насос ГУР новый TOYOTA Land Cruiser J100 1998-2002,TOYOTA Land Cruiser J100 2002-2008,TOYOTA Lan;"04.75.0520 ; 07B832 ; RU17144 ; AS3357";1;5 756,00
01-00006841;MSG;TY025;TOYOTA;"44320-60260 ; 44310-60260 ; 44320-35480 ; 44320-35550 ; 44320-35560 ; 44320-60230 ; 44320-04043 ; 44320-35630 ; 44320-35570 ; 40140-35630 ; 40140-60260";Насос ГУР новый TOYOTA Land Cruiser J90 1996-2003;"P1256HG ; P1256";1;5 011,00
01-00006853;MSG;VO002;VOLVO;"9457904 ; 9139564 ; 9140195 ; 6819751 ; 3546907 ; 3546383 ; 28092282 ; 1387724 ; 9157904 ; 1387249 ; 26092279 ; 8603048";Насос ГУР новый VOLVO 850 1992-1997,VOLVO C 70 1998-2005,VOLVO S 70 1997-2000,VOLVO V 70 1997-20;"32-84506 ; 5146310007 ; 53548 ; 55.6907 ; 851527603 ; DSP504 ; JPR130 ; SP3048 ; SP8504 ; V95-0006 ; 04.05.0460-1 ; 50P0007 ; 5146310009 ; S5090001 ; S5090002 ; P1064HG";1;3 589,00
